prodcom_code,sector,product_label,cn8_codes,official_units,n_cn8_codes,all_cn8_unique_to_product,quantity_years,quantity_valid_years,quantity_units,confidential_flag_years,label_variants,one_cn_or_grouped_cn8,official_kg_unit,annual_kg_stable,complete_15y_quantity,no_confidential_quantity_flags,eligible_strict_match,cn8_codes_joined,official_units_joined
24103530,C24,"Flat-rolled products, of tool steel or alloy steel other than stainless steel, of a width >= 600 mm, not further worked than hot-rolled, not in coils (excluding organic coated products, products of a thickness < 4,75 mm and products of high-speed or silicon-electrical steel)","['72254012', '72254040', '72254060']",['KG'],3,False,15,15,['KG'],0,1,False,True,True,True,True,False,72254012|72254040|72254060,KG
24103540,C24,"Flat-rolled products of alloy steel other than stainless, of a width >= 600 mm, not further worked than hot-rolled, not in coils, of a thickness of < 4,75 mm (excluding products of tool steel, high-speed steel or silicon-electrical steel)",['72254090'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,72254090,KG
24103550,C24,"Flat-rolled products of alloy steel other than stainless, of a width >= 600 mm, hot-rolled or cold-rolled ‘cold-reduced’ and further worked (excluding plated or coated with zinc and products of silicon-electrical steel)",[],[],0,,14,14,['KG'],0,1,False,False,True,False,True,False,,
24103600,C24,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further worked than hot-rolled (excluding products of high-speed steel or silicon-electrical steel)","['72269120', '72269191', '72269199']",['KG'],3,True,15,15,['KG'],0,1,True,True,True,True,True,True,72269120|72269191|72269199,KG
24104110,C24,"Uncoated cold-rolled sheet, plate and strip of a width >= 600 mm, of steel other than stainless steel","['72091500', '72091690', '72091790', '72091891', '72091899', '72092500', '72092690', '72092790', '72092890', '72099020', '72099080']",['KG'],11,False,15,15,['KG'],0,1,False,True,True,True,True,False,72091500|72091690|72091790|72091891|72091899|72092500|72092690|72092790|72092890|72099020|72099080,KG
24104130,C24,Electrical sheet and strip not finally annealed of a width of 600 mm or more,"['72091690', '72091790', '72091891', '72091899', '72092690', '72092790', '72092890', '72099020', '72099080']",['KG'],9,False,15,15,['KG'],0,1,False,True,True,True,True,False,72091690|72091790|72091891|72091899|72092690|72092790|72092890|72099020|72099080,KG
24104150,C24,"Electrical sheet and strip, grain non-oriented of a width >= 600 mm","['72091610', '72091710', '72091810', '72092610', '72092710', '72092810']",['KG'],6,False,15,15,['KG'],0,1,False,True,True,True,True,False,72091610|72091710|72091810|72092610|72092710|72092810,KG
241041Z0,C24,"Uncoated cold-rolled sheet, plate and strip (including electrical sheet and strip not finally annealed), of a width >= 600 mm, of steel other than stainless steel","['72091500', '72091690', '72091790', '72091891', '72091899', '72092500', '72092690', '72092790', '72092890', '72099020', '72099080']",['KG'],11,False,15,15,['KG'],0,1,False,True,True,True,True,False,72091500|72091690|72091790|72091891|72091899|72092500|72092690|72092790|72092890|72099020|72099080,KG
24104200,C24,"Cold-rolled sheet, plate and wide strip of a width of 600 mm or more (of stainless steel)","['72193100', '72193210', '72193290', '72193310', '72193390', '72193410', '72193490', '72193510', '72193590', '72199020', '72199080']",['KG'],11,False,15,15,['KG'],0,1,False,True,True,True,True,False,72193100|72193210|72193290|72193310|72193390|72193410|72193490|72193510|72193590|72199020|72199080,KG
24104300,C24,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, simply cold-rolled (excluding products of high-speed steel or silicon-electrical steel)",['72255080'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72255080,KG
24105110,C24,"Tinplate, other tinned sheet and strip, including electrolytically chromium coated steel (ECCS)",[],[],0,,14,14,['KG'],0,1,False,False,True,False,True,False,,
24105120,C24,"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, electrolytically plated or coated with zinc",['72103000'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72103000,KG
24105130,C24,Hot-dipped metal coated sheet and strip of a width >= 600 mm,"['72102000', '72104100', '72104900', '72106100', '72106900', '72109080']",['KG'],6,False,15,15,['KG'],0,1,False,True,True,True,True,False,72102000|72104100|72104900|72106100|72106900|72109080,KG
24105140,C24,Organic coated sheet of a width >= 600 mm,['72107080'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72107080,KG
24105150,C24,"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, clad",['72109030'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72109030,KG
24105210,C24,"Flat-rolled products of alloy steel other than stainless, of a width >= 600 mm, hot-rolled or cold-rolled ‘cold-reduced’ and electrolytically plated or coated with zinc (excluding products of silicon-electrical steel)",['72259100'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72259100,KG
24105230,C24,"Flat-rolled products of alloy steel other than stainless, of a width >= 600 mm, hot-rolled or cold-rolled ‘cold-reduced’ and plated or coated with zinc (excluding products electrolytically plated or coated and products of silicon-electrical steel)",['72259200'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72259200,KG
24105310,C24,"Electrical sheet and strip, grain oriented of a width of 600 mm or more",['72251100'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72251100,KG
24105330,C24,"Flat-rolled products of silicon-electrical steel, of a width >= 600 mm, non-grain-oriented","['72251910', '72251990']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72251910|72251990,KG
24105410,C24,"Electrical cold-rolled slit strip, grain oriented, in silicon-alloy steel, of a width of < 600 mm",['72261100'],['KG'],1,True,14,14,['KG'],0,1,True,True,True,False,True,False,72261100,KG
24105430,C24,"Flat-rolled products of silicon-electrical steel, of a width < 600 mm, non-grain-oriented","['72261910', '72261980']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,72261910|72261980,KG
24105500,C24,"Flat rolled products of high speed steel, of a width < 600 mm",['72262000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,72262000,KG
24106110,C24,Ribbed or other deformed wire rod (of non-alloy steel),['72131000'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72131000,KG
24106120,C24,Wire rod of free-cutting steel,['72132000'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72132000,KG
24106130,C24,Wire rod used for concrete reinforcing (mesh/cold ribbed bars),['72139110'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72139110,KG
24106140,C24,Wire rod for tyre cord,['72139120'],['KG'],1,False,14,14,['KG'],0,1,False,True,True,False,True,False,72139120,KG
24106190,C24,Other wire rod (of non-alloy steel),"['72139141', '72139149', '72139170', '72139190', '72139910', '72139990']",['KG'],6,False,15,15,['KG'],0,1,False,True,True,True,True,False,72139141|72139149|72139170|72139190|72139910|72139990,KG
24106210,C24,Hot-rolled concrete reinforcing bars,"['72142000', '72149910']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72142000|72149910,KG
24106230,C24,Hot-rolled bars in free-cutting steels,['72143000'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72143000,KG
24106250,C24,Forged bars of steel and hot-rolled bars (excluding hollow drill bars and rods) of non-alloy steel (of other than of free-cutting steel),"['72141000', '72149110', '72149190', '72149931', '72149939', '72149950', '72149971', '72149979', '72149995']",['KG'],9,False,15,15,['KG'],0,1,False,True,True,True,True,False,72141000|72149110|72149190|72149931|72149939|72149950|72149971|72149979|72149995,KG
24106300,C24,"Hot-rolled wire rod in coil, of stainless steel","['72210010', '72210090']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72210010|72210090,KG
24106410,C24,"Hot-rolled round bars, of stainless steel","['72221111', '72221119', '72221181', '72221189']",['KG'],4,False,15,15,['KG'],0,1,False,True,True,True,True,False,72221111|72221119|72221181|72221189,KG
24106430,C24,"Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only extruded (excluding of circular cross-section)","['72221910', '72221990']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72221910|72221990,KG
24106450,C24,"Forged bars, of stainless steel","['72223051', '72223091']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,72223051|72223091,KG
24106470,C24,"Bars and rods of stainless steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.s. (excluding forged products)",['72223097'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,72223097,KG
24106510,C24,"Bars and rods of high-speed steel, hot-rolled, in irregularly wound coils",['72271000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,72271000,KG
24106530,C24,"Bars and rods of silico-manganese steel, hot-rolled, in irregularly wound coils",['72272000'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72272000,KG
24106550,C24,"Hot-rolled wire rod, of bearing steel",['72279050'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,72279050,KG
24106570,C24,"Bars and rods of alloy steel other than stainless, hot-rolled, in irregularly wound coils (excluding products of bearing steel, high-speed steel or silico-manganese steel)","['72279010', '72279095']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72279010|72279095,KG
24106610,C24,Hot-rolled bars of high speed steel,"['72281020', '72281050']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,72281020|72281050,KG
24106620,C24,Hot-rolled bars of silico-manganese steel,"['72282010', '72282091']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72282010|72282091,KG
24106630,C24,Hot-rolled bars in bearing steels,"['72283041', '72283049']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72283041|72283049,KG
24106640,C24,Hot-rolled bars in tool steels,"['72283020', '72284010']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72283020|72284010,KG
24106650,C24,"Hot-rolled bars (excluding hollow drill bars and rods) of alloy steel (other than of stainless, tool, silico-manganese, bearing and high speed steel)","['72283061', '72283069', '72283070', '72283089', '72284090', '72286020']",['KG'],6,False,15,15,['KG'],0,1,False,True,True,True,True,False,72283061|72283069|72283070|72283089|72284090|72286020,KG
24106660,C24,"Bars and rods, of alloy steel, cold-formed or cold-finished (e.g. by cold-drawing), painted, coated, clad or further worked (excluding stainless steel)",['72286080'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,72286080,KG
24106700,C24,Hollow drill bars and rods,['72288000'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72288000,KG
24107110,C24,U-sections of a web height of 80 mm or more (of non-alloy steel),"['72163110', '72163190']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72163110|72163190,KG
24107120,C24,I-sections of a web height of 80 mm or more (of non-alloy steel),"['72163211', '72163219', '72163291', '72163299']",['KG'],4,False,15,15,['KG'],0,1,False,True,True,True,True,False,72163211|72163219|72163291|72163299,KG
24107130,C24,H-sections of a web height of 80 mm or more (of non-alloy steel),"['72163310', '72163390']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72163310|72163390,KG
24107140,C24,"Other open sections, not further worked than hot-rolled, hot-drawn or extruded, of non-alloy steel","['72161000', '72162100', '72162200', '72164010', '72164090', '72165010', '72165091', '72165099']",['KG'],8,False,15,15,['KG'],0,1,False,True,True,True,True,False,72161000|72162100|72162200|72164010|72164090|72165010|72165091|72165099,KG
24107200,C24,"Open sections, not further worked than hot-rolled, hot-drawn or extruded, of stainless steel","['72224010', '72224090']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,72224010|72224090,KG
24107300,C24,"Open sections, not further worked than hot-rolled, hot-drawn or extruded, of other alloy steel",['72287010'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,72287010,KG
24107410,C24,Sheet piling (of steel),['73011000'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,73011000,KG
24107420,C24,Welded and cold-formed sections (of steel),['73012000'],['KG'],1,False,15,15,['KG'],0,1,False,True,True,True,True,False,73012000,KG
24107500,C24,Railway material (of steel),"['73021010', '73021022', '73021028', '73021040', '73021050', '73021090', '73023000', '73024000', '73029000']",['KG'],9,False,15,15,['KG'],0,1,False,True,True,True,True,False,73021010|73021022|73021028|73021040|73021050|73021090|73023000|73024000|73029000,KG
24201110,C24,"Line pipe, of a kind used for oil or gas pipelines, seamless, of stainless steel",['73041100'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,73041100,KG
24201150,C24,"Line pipe, of a kind used for oil or gas pipelines, seamless, of steel other than stainless steel","['73041910', '73041930', '73041990']",['KG'],3,True,15,15,['KG'],0,1,True,True,True,True,True,True,73041910|73041930|73041990,KG
24201210,C24,"Casing, tubing and drill pipe, of a kind used in the drilling for oil or gas, seamless, of stainless steel","['73042200', '73042400']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,73042200|73042400,KG
24201250,C24,"Casing, tubing and drill pipe, of a kind used in the drilling for oil or gas, seamless, of steel other than stainless steel","['73042300', '73042910', '73042930', '73042990']",['KG'],4,True,15,15,['KG'],0,1,True,True,True,True,True,True,73042300|73042910|73042930|73042990,KG
24201310,C24,"Tubes and pipes, of circular cross-section, seamless, of stainless steel (excluding line pipe of a kind used for oil or gas pipelines and casing, tubing and drill pipe used for oil or gas drilling)","['73044100', '73044983', '73044985', '73044989']",['KG'],4,True,15,15,['KG'],0,1,True,True,True,True,True,True,73044100|73044983|73044985|73044989,KG
24201330,C24,"Precision tubes and pipes, of circular cross-section, cold-drawn or cold-rolled, seamless, of steel other than stainless steel","['73043120', '73045181']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,73043120|73045181,KG
