cn8_code,year,extra_eu_import_quantity_100kg
72111400,2011,247341.66
72111400,2012,211901.74
72111400,2013,170341.01
72111400,2014,221125.93
72111400,2015,157680.59
72111400,2016,157985.76
72111400,2017,47341.02
72111400,2018,111168.71
72111400,2019,94047.49
72111400,2020,110248.43
72111400,2021,114456.91
72111400,2022,56967.02
72111900,2008,573144.16
72111900,2009,447878.57
72111900,2010,525338.97
72111900,2011,732109.45
72111900,2012,639331.56
72111900,2013,449519.26
72111900,2014,705608.36
72111900,2015,521987.09
72111900,2016,579083.48
72111900,2017,307503.39
72111900,2018,382861.17
72111900,2019,395364.47
72111900,2020,235300.04
72111900,2021,360241.82
72111900,2022,269785.08
72112320,2008,416191.0
72112320,2009,246655.0
72112320,2010,352991.75
72112320,2011,410189.07
72112320,2012,250962.87
72112320,2013,10518.41
72112320,2014,15004.36
72112320,2015,13576.97
72112320,2016,62820.47
72112320,2017,21413.23
72112320,2018,16796.19
72112320,2019,13284.85
72112320,2020,7683.55
72112320,2021,31114.08
72112320,2022,7370.52
72126000,2008,62453.03
72126000,2009,23085.35
72126000,2010,47427.11
72126000,2011,49783.03
72126000,2012,37995.31
72126000,2013,55908.41
72126000,2014,48534.27
72126000,2015,63428.32
72126000,2016,62168.88
72126000,2017,106370.22
72126000,2018,53652.85
72126000,2019,56533.76
72126000,2020,38698.36
72126000,2021,81284.18
72126000,2022,77863.08
72151000,2008,1166181.0
72151000,2009,495761.84
72151000,2010,863625.1
72151000,2011,1019907.36
72151000,2012,870992.85
72151000,2013,899752.37
72151000,2014,964572.25
72151000,2015,870293.5
72151000,2016,714510.86
72151000,2017,771283.11
72151000,2018,1027567.61
72151000,2019,797979.86
72151000,2020,622890.18
72151000,2021,530369.14
72151000,2022,458642.65
72155011,2008,29421.91
72155011,2009,32121.0
72155011,2010,35669.67
72155011,2011,47996.15
72155011,2012,24807.73
72155011,2013,22185.0
72155011,2014,27617.0
72155011,2015,13301.52
72155011,2016,7919.57
72155011,2017,5931.02
72155011,2018,9229.39
72155011,2019,8974.42
72155011,2020,14526.46
72155011,2021,19645.89
72155011,2022,15093.55
72155019,2008,3358637.74
72155019,2009,765776.11
72155019,2010,1113240.6
72155019,2011,1254134.01
72155019,2012,692118.01
72155019,2013,644773.42
72155019,2014,727139.15
72155019,2015,554872.98
72155019,2016,651446.26
72155019,2017,616396.08
72155019,2018,816754.18
72155019,2019,577665.57
72155019,2020,468886.81
72155019,2021,809417.48
72155019,2022,530463.49
72155080,2008,1318994.24
72155080,2009,657407.97
72155080,2010,1094753.44
72155080,2011,1984949.18
72155080,2012,1159545.91
72155080,2013,1102553.77
72155080,2014,1263816.68
72155080,2015,1207032.49
72155080,2016,990594.73
72155080,2017,891553.58
72155080,2018,935583.46
72155080,2019,630297.88
72155080,2020,563175.21
72155080,2021,1150872.4
72155080,2022,557026.45
72159000,2008,368811.25
72159000,2009,141270.65
72159000,2010,168723.63
72159000,2011,198369.67
72159000,2012,155537.62
72159000,2013,103050.39
72159000,2014,126810.49
72159000,2015,138967.91
72159000,2016,140154.35
72159000,2017,152993.6
72159000,2018,110445.45
72159000,2019,102836.59
72159000,2020,61222.02
72159000,2021,77274.27
72159000,2022,76568.86
72166110,2008,75043.55
72166110,2009,39831.19
72166110,2010,42451.51
72166110,2011,47467.02
72166110,2012,55228.79
72166110,2013,52171.43
72166110,2014,63848.29
72166110,2015,65608.1
72166110,2016,101573.19
72166110,2017,179312.3
72166110,2018,157726.15
72166110,2019,222899.49
72166110,2020,169451.46
72166110,2021,233621.32
72166110,2022,320735.32
72166190,2008,121244.88
72166190,2009,68605.73
72166190,2010,95841.38
72166190,2011,127085.33
72166190,2012,146156.58
72166190,2013,156323.41
72166190,2014,215439.07
72166190,2015,210970.29
72166190,2016,252922.43
72166190,2017,304351.61
72166190,2018,257660.6
72166190,2019,305254.8
72166190,2020,234008.9
72166190,2021,257976.1
72166190,2022,277248.82
72166900,2008,67434.28
72166900,2009,21702.05
72166900,2010,26622.46
72166900,2011,49565.92
72166900,2012,73442.96
72166900,2013,108669.75
72166900,2014,92073.73
72166900,2015,56871.84
72166900,2016,40267.36
72166900,2017,32844.08
72166900,2018,35712.37
72166900,2019,35491.1
72166900,2020,38857.93
72166900,2021,76113.22
72166900,2022,173518.2
72169110,2008,48503.13
72169110,2009,31589.62
72169110,2010,47046.96
72169110,2011,44468.51
72169110,2012,50899.45
72169110,2013,323320.11
72169110,2014,27123.49
72169110,2015,51591.33
72169110,2016,126263.45
72169110,2017,155183.53
72169110,2018,207999.84
72169110,2019,212021.89
72169110,2020,267783.7
72169110,2021,185528.1
72169110,2022,324754.4
72169180,2008,129569.93
72169180,2009,113737.69
72169180,2010,103907.27
72169180,2011,122389.26
72169180,2012,124911.47
72169180,2013,111067.2
72169180,2014,108151.37
72169180,2015,121993.6
72169180,2016,112192.74
72169180,2017,119961.36
72169180,2018,105381.78
72169180,2019,101543.15
72169180,2020,89717.0
72169180,2021,148396.13
72169180,2022,196167.95
72171010,2008,50614.3
72171010,2009,27791.57
72171010,2010,28438.9
72171010,2011,22298.7
72171010,2012,20604.23
72171010,2013,18854.3
72171010,2014,29164.81
72171010,2015,21590.42
72171010,2016,25332.42
72171010,2017,17629.64
72171010,2018,44295.72
72171010,2019,43004.15
72171010,2020,43911.56
72171010,2021,50158.54
72171010,2022,60885.4
72171031,2008,445522.58
72171031,2009,261984.6
72171031,2010,490054.26
72171031,2011,710971.01
72171031,2012,745309.06
72171031,2013,1134035.78
72171031,2014,1402444.3
72171031,2015,1206901.1
72171031,2016,1369756.63
72171031,2017,1753713.7
72171031,2018,1923486.8
72171031,2019,1644786.32
72171031,2020,1590584.64
72171031,2021,1892375.35
72171031,2022,836477.49
72171039,2008,2479910.02
72171039,2009,1626548.23
72171039,2010,1512388.07
72171039,2011,1232633.55
72171039,2012,1094752.56
72171039,2013,1314447.99
72171039,2014,1596365.36
72171039,2015,1573339.7
72171039,2016,1890904.74
72171039,2017,1814694.15
72171039,2018,2099062.7
72171039,2019,2019240.2
72171039,2020,1526754.54
72171039,2021,1429920.66
72171039,2022,1106541.99
72171050,2008,264122.32
72171050,2009,195104.05
72171050,2010,183217.65
72171050,2011,194728.09
72171050,2012,173826.12
72171050,2013,174200.65
72171050,2014,179168.3
72171050,2015,156172.59
72171050,2016,179864.03
72171050,2017,158389.95
72171050,2018,143983.34
72171050,2019,152396.77
72171050,2020,109094.48
72171050,2021,95771.1
72171050,2022,99923.0
72171090,2008,624644.43
72171090,2009,514339.58
72171090,2010,545406.21
72171090,2011,745067.78
72171090,2012,626218.78
72171090,2013,497830.29
72171090,2014,685709.83
72171090,2015,652271.44
72171090,2016,590513.93
72171090,2017,556838.66
72171090,2018,670263.43
72171090,2019,552575.21
72171090,2020,385565.57
72171090,2021,458272.15
72171090,2022,487375.02
72172010,2008,113079.26
72172010,2009,69836.89
72172010,2010,85907.83
72172010,2011,101858.68
72172010,2012,83461.44
72172010,2013,71714.96
72172010,2014,84351.73
72172010,2015,77188.91
72172010,2016,80302.68
72172010,2017,74181.18
72172010,2018,80278.49
72172010,2019,68527.13
72172010,2020,87458.77
72172010,2021,85203.14
72172010,2022,107066.29
72172030,2008,2012715.72
72172030,2009,1299551.73
72172030,2010,1139199.76
72172030,2011,1093547.5
72172030,2012,862027.73
72172030,2013,957941.28
72172030,2014,1578172.21
72172030,2015,1641092.91
72172030,2016,1719898.76
72172030,2017,1313550.66
72172030,2018,1906940.75
72172030,2019,1897198.31
72172030,2020,1298710.23
72172030,2021,1547671.46
72172030,2022,1395465.7
72172050,2008,56178.99
72172050,2009,30557.11
72172050,2010,37849.52
72172050,2011,35829.01
72172050,2012,44678.23
72172050,2013,40754.14
72172050,2014,32349.67
72172050,2015,40022.84
72172050,2016,34676.0
72172050,2017,27624.14
72172050,2018,38054.1
72172050,2019,23358.45
72172050,2020,16580.17
72172050,2021,22432.62
72172050,2022,44297.14
72172090,2008,401377.75
72172090,2009,298506.05
72172090,2010,324650.57
72172090,2011,351580.01
72172090,2012,356149.8
72172090,2013,371054.52
72172090,2014,351174.9
72172090,2015,279382.48
72172090,2016,238796.83
72172090,2017,243136.48
72172090,2018,276526.55
72172090,2019,280785.07
72172090,2020,226179.48
72172090,2021,306910.34
72172090,2022,270844.37
72173041,2008,468629.62
72173041,2009,297547.68
72173041,2010,347794.98
72173041,2011,384601.78
72173041,2012,342521.16
72173041,2013,294293.39
72173041,2014,200241.56
72173041,2015,133329.34
72173041,2016,112316.31
72173041,2017,80411.99
72173041,2018,89643.29
72173041,2019,116835.27
72173041,2020,101975.1
72173041,2021,117038.77
72173041,2022,112038.63
72173049,2008,82407.23
72173049,2009,70807.82
72173049,2010,82584.89
72173049,2011,56182.86
72173049,2012,50726.34
72173049,2013,52543.96
72173049,2014,38641.84
72173049,2015,35883.94
72173049,2016,51220.85
72173049,2017,41075.07
72173049,2018,21146.97
72173049,2019,17755.68
72173049,2020,24815.28
72173049,2021,26495.07
72173049,2022,49900.98
72173050,2008,4115.0
72173050,2009,2586.0
72173050,2010,4044.44
72173050,2011,3013.4
72173050,2012,661.94
72173050,2013,2975.17
72173050,2014,3730.65
72173050,2015,10860.98
72173050,2016,9284.98
72173050,2017,1759.71
72173050,2018,4431.35
72173050,2019,2135.79
72173050,2020,1344.32
72173050,2021,4157.04
72173050,2022,2201.55
72173090,2008,695980.39
72173090,2009,364609.0
72173090,2010,574633.97
72173090,2011,677671.37
72173090,2012,553966.2
72173090,2013,658804.61
72173090,2014,718655.89
72173090,2015,637352.02
72173090,2016,710812.17
72173090,2017,718587.66
72173090,2018,800153.52
72173090,2019,709632.55
72173090,2020,692417.62
72173090,2021,830464.54
72173090,2022,808623.23
72179020,2008,151495.91
72179020,2009,59296.68
72179020,2010,73314.26
72179020,2011,69907.61
72179020,2012,63853.03
72179020,2013,95371.1
72179020,2014,92546.33
72179020,2015,133717.18
72179020,2016,70808.12
72179020,2017,71368.16
72179020,2018,70340.53
72179020,2019,81811.72
72179020,2020,76590.76
72179020,2021,78826.52
72179020,2022,94595.28
72179050,2008,15023.74
72179050,2009,8998.92
72179050,2010,11484.79
72179050,2011,9657.5
72179050,2012,7892.7
72179050,2013,9779.82
72179050,2014,16784.0
72179050,2015,33960.04
72179050,2016,20065.64
72179050,2017,20299.21
72179050,2018,15371.83
72179050,2019,11268.49
72179050,2020,8317.13
72179050,2021,8113.64
72179050,2022,8428.66
72179090,2008,142409.81
72179090,2009,63452.68
72179090,2010,79044.38
72179090,2011,99008.53
72179090,2012,69232.25
72179090,2013,84413.3
72179090,2014,118311.64
72179090,2015,163760.22
72179090,2016,93806.0
72179090,2017,91422.1
72179090,2018,68645.57
72179090,2019,67033.74
72179090,2020,48990.49
72179090,2021,86249.51
72179090,2022,65693.43
72189110,2008,342834.0
72189110,2009,363750.0
72189110,2010,698270.99
72189110,2011,1336182.12
72189110,2012,977711.37
72189110,2013,734390.73
72189110,2014,1125937.4
72189110,2015,1038719.98
72189110,2016,1128558.68
72189110,2017,1400583.05
72189110,2018,1805670.65
72189110,2019,1608648.36
72189110,2020,1153668.34
72189110,2021,2105627.23
72189110,2022,1626402.36
72189180,2008,2667.0
72189180,2009,1613.0
72189180,2010,2099.86
72189180,2011,6655.5
72189180,2012,2008.7
72189180,2013,2664.01
72189180,2014,11604.41
72189180,2015,22232.05
72189180,2016,12061.35
72189180,2017,18440.0
72189180,2018,11790.44
72189180,2019,4324.45
72189180,2020,7467.14
72189180,2021,42221.31
72189180,2022,120076.74
72192210,2008,138035.8
72192210,2009,78787.76
