prodcom_code,sector,product_label,year,extra_eu_import_cn8_components,extra_eu_import_components_reported,extra_eu_import_quantity_100kg,extra_eu_import_kg
17123100,C17,"Uncoated, unbleached kraftliner in rolls or sheets (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2021,4,4,4609161.4399999995,460916143.99999994
17123100,C17,"Uncoated, unbleached kraftliner in rolls or sheets (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2022,4,4,4240617.62,424061762.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2008,4,2,,
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2009,4,2,,
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2010,4,4,1604288.54,160428854.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2011,4,4,2235141.05,223514104.99999997
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2012,4,4,2208969.69,220896969.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2013,4,4,2241951.4,224195140.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2014,4,4,1675252.47,167525247.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2015,4,4,1910548.5899999999,191054859.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2016,4,4,2399939.38,239993938.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2017,4,4,2362357.4,236235740.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2018,4,4,2323934.14,232393414.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2019,4,4,2268091.69,226809169.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2020,4,4,2168892.48,216889248.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2021,4,4,1674512.81,167451281.0
17123200,C17,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper",2022,4,4,748292.66,74829266.0
17123300,C17,Semi-chemical fluting,2008,1,1,366451.73,36645173.0
17123300,C17,Semi-chemical fluting,2009,1,1,250863.75,25086375.0
17123300,C17,Semi-chemical fluting,2010,1,1,339674.2,33967420.0
17123300,C17,Semi-chemical fluting,2011,1,1,319208.49,31920849.0
17123300,C17,Semi-chemical fluting,2012,1,1,163296.11,16329610.999999998
17123300,C17,Semi-chemical fluting,2013,1,1,308451.03,30845103.000000004
17123300,C17,Semi-chemical fluting,2014,1,1,263138.18,26313818.0
17123300,C17,Semi-chemical fluting,2015,1,1,458921.36,45892136.0
17123300,C17,Semi-chemical fluting,2016,1,1,481954.75,48195475.0
17123300,C17,Semi-chemical fluting,2017,1,1,432375.62,43237562.0
17123300,C17,Semi-chemical fluting,2018,1,1,674303.09,67430309.0
17123300,C17,Semi-chemical fluting,2019,1,1,478611.23,47861123.0
17123300,C17,Semi-chemical fluting,2020,1,1,521400.33,52140033.0
17123300,C17,Semi-chemical fluting,2021,1,1,483762.88,48376288.0
17123300,C17,Semi-chemical fluting,2022,1,1,402957.53,40295753.0
17123400,C17,Recycled fluting and other fluting,2008,3,3,2165103.4699999997,216510346.99999997
17123400,C17,Recycled fluting and other fluting,2009,3,3,1308128.5499999998,130812854.99999999
17123400,C17,Recycled fluting and other fluting,2010,3,3,1328971.88,132897187.99999999
17123400,C17,Recycled fluting and other fluting,2011,3,3,2299032.88,229903288.0
17123400,C17,Recycled fluting and other fluting,2012,3,3,2918084.66,291808466.0
17123400,C17,Recycled fluting and other fluting,2013,3,3,3099529.98,309952998.0
17123400,C17,Recycled fluting and other fluting,2014,3,3,3059135.51,305913551.0
17123400,C17,Recycled fluting and other fluting,2015,3,3,3360932.71,336093271.0
17123400,C17,Recycled fluting and other fluting,2016,3,3,4141006.7300000004,414100673.00000006
17123400,C17,Recycled fluting and other fluting,2017,3,3,4080788.26,408078826.0
17123400,C17,Recycled fluting and other fluting,2018,3,3,4503111.22,450311122.0
17123400,C17,Recycled fluting and other fluting,2019,3,3,3364983.3600000003,336498336.00000006
17123400,C17,Recycled fluting and other fluting,2020,3,3,2961876.52,296187652.0
17123400,C17,Recycled fluting and other fluting,2021,3,3,2710180.73,271018073.0
17123400,C17,Recycled fluting and other fluting,2022,3,3,3538058.82,353805882.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2008,1,1,1680481.85,168048185.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2009,1,1,1466063.69,146606369.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2010,1,1,1241264.18,124126418.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2011,1,1,989748.6,98974860.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2012,1,1,1075447.95,107544795.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2013,1,1,1124658.98,112465898.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2014,1,1,1098462.84,109846284.00000001
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2015,1,1,1368674.55,136867455.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2016,1,1,1798043.39,179804339.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2017,1,1,1753554.53,175355453.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2018,1,1,1996262.35,199626235.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2019,1,1,2562789.99,256278999.00000003
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2020,1,1,2502212.68,250221268.00000003
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2021,1,1,2715558.89,271555889.0
17123520,C17,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets",2022,1,1,3045495.84,304549584.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2008,1,1,682929.26,68292926.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2009,1,1,508250.7,50825070.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2010,1,1,783204.57,78320457.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2011,1,1,735885.12,73588512.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2012,1,1,590799.69,59079968.99999999
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2013,1,1,483153.9,48315390.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2014,1,1,398491.83,39849183.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2015,1,1,478222.25,47822225.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2016,1,1,616079.86,61607986.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2017,1,1,812089.98,81208998.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2018,1,1,821785.15,82178515.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2019,1,1,726710.77,72671077.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2020,1,1,626442.37,62644237.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2021,1,1,796450.94,79645094.0
17123540,C17,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets",2022,1,1,850171.74,85017174.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2008,2,2,656715.53,65671553.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2009,2,2,768595.4199999999,76859542.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2010,2,2,972073.77,97207377.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2011,2,2,902497.3800000001,90249738.00000001
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2012,2,2,1013093.37,101309337.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2013,2,2,1114841.56,111484156.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2014,2,2,1208743.48,120874348.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2015,2,2,1292514.8900000001,129251489.00000001
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2016,2,2,1074826.9100000001,107482691.00000001
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2017,2,2,1082952.83,108295283.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2018,2,2,1141594.32,114159432.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2019,2,2,1075556.37,107555637.00000001
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2020,2,2,1262837.68,126283768.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2021,2,2,1207232.08,120723208.0
17124120,C17,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2022,2,2,1033252.1799999999,103325218.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2008,2,2,329217.48,32921748.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2009,2,2,264214.72,26421471.999999996
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2010,2,2,283114.8,28311480.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2011,2,2,228742.03,22874203.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2012,2,2,127864.42,12786442.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2013,2,2,230446.97999999998,23044698.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2014,2,2,173895.65000000002,17389565.000000004
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2015,2,2,152782.69,15278269.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2016,2,2,106968.66,10696866.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2017,2,2,79549.82,7954982.000000001
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2018,2,2,92591.7,9259170.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2019,2,2,96364.38,9636438.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2020,2,2,83873.35,8387335.000000001
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2021,2,2,96378.19,9637819.0
17124140,C17,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)",2022,2,2,114204.85,11420485.0
17124160,C17,"Uncoated kraft paper and paperboard weighing <= 150 g/m² (excluding kraftliner, sack kraft paper, for writing, printing and other graphic purposes, etc.)",2008,6,6,858230.35,85823035.0
17124160,C17,"Uncoated kraft paper and paperboard weighing <= 150 g/m² (excluding kraftliner, sack kraft paper, for writing, printing and other graphic purposes, etc.)",2009,6,6,1094872.7600000002,109487276.00000003
